"","year","date","location","result","team","conf","opp","opp_conf","tpm","tpa","tp_pct","round"
"1717",2011,2011-03-17,"N","L","Wofford","SC","BYU","MWC",4,19,0.210526315789474,"1. ROUND OF 64"
"1718",2011,2011-03-17,"N","W","BYU","MWC","Wofford","SC",6,22,0.272727272727273,"1. ROUND OF 64"
"1719",2011,2011-03-17,"N","L","Belmont","ASun","Wisconsin","B10",6,22,0.272727272727273,"1. ROUND OF 64"
"1720",2011,2011-03-17,"N","W","Wisconsin","B10","Belmont","ASun",12,22,0.545454545454545,"1. ROUND OF 64"
"1721",2011,2011-03-17,"N","L","Clemson","ACC","West Virginia","BE",5,21,0.238095238095238,"1. ROUND OF 64"
"1722",2011,2011-03-17,"N","W","West Virginia","BE","Clemson","ACC",5,13,0.384615384615385,"1. ROUND OF 64"
"1723",2011,2011-03-17,"N","L","Old Dominion","CAA","Butler","Horz",5,15,0.333333333333333,"1. ROUND OF 64"
"1724",2011,2011-03-17,"N","W","Butler","Horz","Old Dominion","CAA",7,26,0.269230769230769,"1. ROUND OF 64"
"1725",2011,2011-03-17,"N","L","Missouri","B12","Cincinnati","BE",6,19,0.31578947368421,"1. ROUND OF 64"
"1726",2011,2011-03-17,"N","W","Cincinnati","BE","Missouri","B12",4,11,0.363636363636364,"1. ROUND OF 64"
"1727",2011,2011-03-17,"N","L","Utah St.","WAC","Kansas St.","B12",6,18,0.333333333333333,"1. ROUND OF 64"
"1728",2011,2011-03-17,"N","W","Kansas St.","B12","Utah St.","WAC",5,17,0.294117647058824,"1. ROUND OF 64"
"1729",2011,2011-03-17,"N","W","Gonzaga","WCC","St. John's","BE",9,15,0.6,"1. ROUND OF 64"
"1730",2011,2011-03-17,"N","L","St. John's","BE","Gonzaga","WCC",7,15,0.466666666666667,"1. ROUND OF 64"
"1731",2011,2011-03-16,"N","W","VCU","CAA","USC","P10",9,24,0.375,"0. FIRST FOUR"
"1732",2011,2011-03-16,"N","L","USC","P10","VCU","CAA",1,9,0.111111111111111,"0. FIRST FOUR"
"1733",2011,2011-03-16,"N","W","UTSA","Slnd","Alabama St.","SWAC",4,16,0.25,"0. FIRST FOUR"
"1734",2011,2011-03-16,"N","L","Alabama St.","SWAC","UTSA","Slnd",7,26,0.269230769230769,"0. FIRST FOUR"
"1735",2011,2011-03-15,"N","W","Clemson","ACC","UAB","CUSA",4,13,0.307692307692308,"0. FIRST FOUR"
"1736",2011,2011-03-15,"N","L","UAB","CUSA","Clemson","ACC",12,24,0.5,"0. FIRST FOUR"
"1737",2011,2011-03-15,"N","W","UNC Asheville","BSth","Arkansas Little Rock","SB",4,12,0.333333333333333,"0. FIRST FOUR"
"1738",2011,2011-03-15,"N","L","Arkansas Little Rock","SB","UNC Asheville","BSth",9,29,0.310344827586207,"0. FIRST FOUR"
"1739",2010,2010-04-05,"N","L","Butler","Horz","Duke","ACC",6,18,0.333333333333333,"6. CHAMPIONSHIP"
"1740",2010,2010-04-05,"N","W","Duke","ACC","Butler","Horz",5,17,0.294117647058824,"6. CHAMPIONSHIP"
"1741",2010,2010-04-03,"N","W","Butler","Horz","Michigan St.","B10",5,21,0.238095238095238,"5. FINAL FOUR"
"1742",2010,2010-04-03,"N","L","Michigan St.","B10","Butler","Horz",4,11,0.363636363636364,"5. FINAL FOUR"
"1743",2010,2010-04-03,"N","L","West Virginia","BE","Duke","ACC",5,12,0.416666666666667,"5. FINAL FOUR"
"1744",2010,2010-04-03,"N","W","Duke","ACC","West Virginia","BE",13,25,0.52,"5. FINAL FOUR"
"1745",2010,2010-03-28,"N","L","Tennessee","SEC","Michigan St.","B10",7,16,0.4375,"4. ELITE EIGHT"
"1746",2010,2010-03-28,"N","W","Michigan St.","B10","Tennessee","SEC",6,18,0.333333333333333,"4. ELITE EIGHT"
"1747",2010,2010-03-28,"N","L","Baylor","B12","Duke","ACC",5,18,0.277777777777778,"4. ELITE EIGHT"
"1748",2010,2010-03-28,"N","W","Duke","ACC","Baylor","B12",11,23,0.478260869565217,"4. ELITE EIGHT"
"1749",2010,2010-03-27,"N","W","West Virginia","BE","Kentucky","SEC",10,23,0.434782608695652,"4. ELITE EIGHT"
"1750",2010,2010-03-27,"N","L","Kentucky","SEC","West Virginia","BE",4,32,0.125,"4. ELITE EIGHT"
"1751",2010,2010-03-27,"N","W","Butler","Horz","Kansas St.","B12",7,15,0.466666666666667,"4. ELITE EIGHT"
"1752",2010,2010-03-27,"N","L","Kansas St.","B12","Butler","Horz",5,15,0.333333333333333,"4. ELITE EIGHT"
"1753",2010,2010-03-26,"N","L","Northern Iowa","MVC","Michigan St.","B10",4,16,0.25,"3. SWEET SIXTEEN"
"1754",2010,2010-03-26,"N","W","Michigan St.","B10","Northern Iowa","MVC",7,19,0.368421052631579,"3. SWEET SIXTEEN"
"1755",2010,2010-03-26,"N","L","Purdue","B10","Duke","ACC",4,15,0.266666666666667,"3. SWEET SIXTEEN"
"1756",2010,2010-03-26,"N","W","Duke","ACC","Purdue","B10",6,15,0.4,"3. SWEET SIXTEEN"
"1757",2010,2010-03-26,"N","W","Tennessee","SEC","Ohio St.","B10",4,15,0.266666666666667,"3. SWEET SIXTEEN"
"1758",2010,2010-03-26,"N","L","Ohio St.","B10","Tennessee","SEC",9,23,0.391304347826087,"3. SWEET SIXTEEN"
"1759",2010,2010-03-26,"N","L","Saint Mary's","WCC","Baylor","B12",6,22,0.272727272727273,"3. SWEET SIXTEEN"
"1760",2010,2010-03-26,"N","W","Baylor","B12","Saint Mary's","WCC",8,17,0.470588235294118,"3. SWEET SIXTEEN"
"1761",2010,2010-03-25,"N","L","Cornell","Ivy","Kentucky","SEC",5,21,0.238095238095238,"3. SWEET SIXTEEN"
"1762",2010,2010-03-25,"N","W","Kentucky","SEC","Cornell","Ivy",2,16,0.125,"3. SWEET SIXTEEN"
"1763",2010,2010-03-25,"N","W","Butler","Horz","Syracuse","BE",6,24,0.25,"3. SWEET SIXTEEN"
"1764",2010,2010-03-25,"N","L","Syracuse","BE","Butler","Horz",7,19,0.368421052631579,"3. SWEET SIXTEEN"
"1765",2010,2010-03-25,"N","L","Washington","P10","West Virginia","BE",3,11,0.272727272727273,"3. SWEET SIXTEEN"
"1766",2010,2010-03-25,"N","W","West Virginia","BE","Washington","P10",4,15,0.266666666666667,"3. SWEET SIXTEEN"
"1767",2010,2010-03-25,"N","L","Xavier","A10","Kansas St.","B12",12,28,0.428571428571429,"3. SWEET SIXTEEN"
"1768",2010,2010-03-25,"N","W","Kansas St.","B12","Xavier","A10",8,19,0.421052631578947,"3. SWEET SIXTEEN"
"1769",2010,2010-03-21,"N","W","Michigan St.","B10","Maryland","ACC",10,17,0.588235294117647,"2. ROUND OF 32"
"1770",2010,2010-03-21,"N","L","Maryland","ACC","Michigan St.","B10",9,19,0.473684210526316,"2. ROUND OF 32"
"1771",2010,2010-03-21,"N","L","California","P10","Duke","ACC",3,12,0.25,"2. ROUND OF 32"
"1772",2010,2010-03-21,"N","W","Duke","ACC","California","P10",3,17,0.176470588235294,"2. ROUND OF 32"
"1773",2010,2010-03-21,"N","L","Gonzaga","WCC","Syracuse","BE",3,21,0.142857142857143,"2. ROUND OF 32"
"1774",2010,2010-03-21,"N","W","Syracuse","BE","Gonzaga","WCC",12,25,0.48,"2. ROUND OF 32"
"1775",2010,2010-03-21,"N","L","Georgia Tech","ACC","Ohio St.","B10",4,20,0.2,"2. ROUND OF 32"
"1776",2010,2010-03-21,"N","W","Ohio St.","B10","Georgia Tech","ACC",8,21,0.380952380952381,"2. ROUND OF 32"
"1777",2010,2010-03-21,"N","W","Xavier","A10","Pittsburgh","BE",8,16,0.5,"2. ROUND OF 32"
"1778",2010,2010-03-21,"N","L","Pittsburgh","BE","Xavier","A10",7,21,0.333333333333333,"2. ROUND OF 32"
"1779",2010,2010-03-21,"N","W","Cornell","Ivy","Wisconsin","B10",8,15,0.533333333333333,"2. ROUND OF 32"
"1780",2010,2010-03-21,"N","L","Wisconsin","B10","Cornell","Ivy",8,25,0.32,"2. ROUND OF 32"
"1781",2010,2010-03-21,"N","L","Missouri","B12","West Virginia","BE",7,21,0.333333333333333,"2. ROUND OF 32"
"1782",2010,2010-03-21,"N","W","West Virginia","BE","Missouri","B12",5,15,0.333333333333333,"2. ROUND OF 32"
"1783",2010,2010-03-21,"N","L","Texas A&M","B12","Purdue","B10",5,17,0.294117647058824,"2. ROUND OF 32"
"1784",2010,2010-03-21,"N","W","Purdue","B10","Texas A&M","B12",6,17,0.352941176470588,"2. ROUND OF 32"
"1785",2010,2010-03-20,"N","L","Wake Forest","ACC","Kentucky","SEC",2,15,0.133333333333333,"2. ROUND OF 32"
"1786",2010,2010-03-20,"N","W","Kentucky","SEC","Wake Forest","ACC",7,21,0.333333333333333,"2. ROUND OF 32"
"1787",2010,2010-03-20,"N","W","Washington","P10","New Mexico","MWC",8,17,0.470588235294118,"2. ROUND OF 32"
"1788",2010,2010-03-20,"N","L","New Mexico","MWC","Washington","P10",5,17,0.294117647058824,"2. ROUND OF 32"
"1789",2010,2010-03-20,"N","W","Saint Mary's","WCC","Villanova","BE",7,19,0.368421052631579,"2. ROUND OF 32"
"1790",2010,2010-03-20,"N","L","Villanova","BE","Saint Mary's","WCC",7,19,0.368421052631579,"2. ROUND OF 32"
"1791",2010,2010-03-20,"N","L","Old Dominion","CAA","Baylor","B12",6,13,0.461538461538462,"2. ROUND OF 32"
"1792",2010,2010-03-20,"N","W","Baylor","B12","Old Dominion","CAA",8,20,0.4,"2. ROUND OF 32"
"1793",2010,2010-03-20,"N","L","Murray St.","OVC","Butler","Horz",9,14,0.642857142857143,"2. ROUND OF 32"
"1794",2010,2010-03-20,"N","W","Butler","Horz","Murray St.","OVC",7,20,0.35,"2. ROUND OF 32"
"1795",2010,2010-03-20,"N","W","Northern Iowa","MVC","Kansas","B12",9,26,0.346153846153846,"2. ROUND OF 32"
"1796",2010,2010-03-20,"N","L","Kansas","B12","Northern Iowa","MVC",6,23,0.260869565217391,"2. ROUND OF 32"
"1797",2010,2010-03-20,"N","L","BYU","MWC","Kansas St.","B12",5,16,0.3125,"2. ROUND OF 32"
"1798",2010,2010-03-20,"N","W","Kansas St.","B12","BYU","MWC",11,27,0.407407407407407,"2. ROUND OF 32"
"1799",2010,2010-03-20,"N","L","Ohio","MAC","Tennessee","SEC",10,26,0.384615384615385,"2. ROUND OF 32"
"1800",2010,2010-03-20,"N","W","Tennessee","SEC","Ohio","MAC",5,14,0.357142857142857,"2. ROUND OF 32"
"1801",2010,2010-03-19,"N","L","Louisville","BE","California","P10",5,19,0.263157894736842,"1. ROUND OF 64"
"1802",2010,2010-03-19,"N","W","California","P10","Louisville","BE",8,15,0.533333333333333,"1. ROUND OF 64"
"1803",2010,2010-03-19,"N","L","Houston","CUSA","Maryland","ACC",7,20,0.35,"1. ROUND OF 64"
"1804",2010,2010-03-19,"N","W","Maryland","ACC","Houston","CUSA",4,17,0.235294117647059,"1. ROUND OF 64"
"1805",2010,2010-03-19,"N","L","New Mexico St.","WAC","Michigan St.","B10",8,21,0.380952380952381,"1. ROUND OF 64"
"1806",2010,2010-03-19,"N","W","Michigan St.","B10","New Mexico St.","WAC",7,19,0.368421052631579,"1. ROUND OF 64"
"1807",2010,2010-03-19,"N","L","Arkansas Pine Bluff","SWAC","Duke","ACC",4,19,0.210526315789474,"1. ROUND OF 64"
"1808",2010,2010-03-19,"N","W","Duke","ACC","Arkansas Pine Bluff","SWAC",6,13,0.461538461538462,"1. ROUND OF 64"
"1809",2010,2010-03-19,"N","L","Vermont","AE","Syracuse","BE",5,22,0.227272727272727,"1. ROUND OF 64"
"1810",2010,2010-03-19,"N","W","Syracuse","BE","Vermont","AE",10,22,0.454545454545455,"1. ROUND OF 64"
"1811",2010,2010-03-19,"N","L","UC Santa Barbara","BW","Ohio St.","B10",6,19,0.31578947368421,"1. ROUND OF 64"
"1812",2010,2010-03-19,"N","W","Ohio St.","B10","UC Santa Barbara","BW",10,22,0.454545454545455,"1. ROUND OF 64"
"1813",2010,2010-03-19,"N","W","Georgia Tech","ACC","Oklahoma St.","B12",2,10,0.2,"1. ROUND OF 64"
"1814",2010,2010-03-19,"N","L","Oklahoma St.","B12","Georgia Tech","ACC",6,22,0.272727272727273,"1. ROUND OF 64"
"1815",2010,2010-03-19,"N","W","Cornell","Ivy","Temple","A10",9,23,0.391304347826087,"1. ROUND OF 64"
"1816",2010,2010-03-19,"N","L","Temple","A10","Cornell","Ivy",5,17,0.294117647058824,"1. ROUND OF 64"
"1817",2010,2010-03-19,"N","L","Oakland","Sum","Pittsburgh","BE",4,21,0.19047619047619,"1. ROUND OF 64"
"1818",2010,2010-03-19,"N","W","Pittsburgh","BE","Oakland","Sum",4,12,0.333333333333333,"1. ROUND OF 64"
"1819",2010,2010-03-19,"N","W","Missouri","B12","Clemson","ACC",5,17,0.294117647058824,"1. ROUND OF 64"
"1820",2010,2010-03-19,"N","L","Clemson","ACC","Missouri","B12",12,24,0.5,"1. ROUND OF 64"
"1821",2010,2010-03-19,"N","L","Utah St.","WAC","Texas A&M","B12",5,20,0.25,"1. ROUND OF 64"
"1822",2010,2010-03-19,"N","W","Texas A&M","B12","Utah St.","WAC",8,18,0.444444444444444,"1. ROUND OF 64"
"1823",2010,2010-03-19,"N","L","Wofford","SC","Wisconsin","B10",3,7,0.428571428571429,"1. ROUND OF 64"
"1824",2010,2010-03-19,"N","W","Wisconsin","B10","Wofford","SC",1,9,0.111111111111111,"1. ROUND OF 64"
"1825",2010,2010-03-19,"N","L","Morgan St.","MEAC","West Virginia","BE",3,19,0.157894736842105,"1. ROUND OF 64"
"1826",2010,2010-03-19,"N","W","West Virginia","BE","Morgan St.","MEAC",4,15,0.266666666666667,"1. ROUND OF 64"
"1827",2010,2010-03-19,"N","L","Florida St.","ACC","Gonzaga","WCC",6,20,0.3,"1. ROUND OF 64"
"1828",2010,2010-03-19,"N","W","Gonzaga","WCC","Florida St.","ACC",3,10,0.3,"1. ROUND OF 64"
"1829",2010,2010-03-19,"N","L","Siena","MAAC","Purdue","B10",3,12,0.25,"1. ROUND OF 64"
"1830",2010,2010-03-19,"N","W","Purdue","B10","Siena","MAAC",5,17,0.294117647058824,"1. ROUND OF 64"
"1831",2010,2010-03-19,"N","L","Minnesota","B10","Xavier","A10",7,26,0.269230769230769,"1. ROUND OF 64"
"1832",2010,2010-03-19,"N","W","Xavier","A10","Minnesota","B10",7,20,0.35,"1. ROUND OF 64"
"1833",2010,2010-03-18,"N","W","Ohio","MAC","Georgetown","BE",13,23,0.565217391304348,"1. ROUND OF 64"
"1834",2010,2010-03-18,"N","L","Georgetown","BE","Ohio","MAC",8,22,0.363636363636364,"1. ROUND OF 64"
"1835",2010,2010-03-18,"N","W","Old Dominion","CAA","Notre Dame","BE",3,13,0.230769230769231,"1. ROUND OF 64"
"1836",2010,2010-03-18,"N","L","Notre Dame","BE","Old Dominion","CAA",6,26,0.230769230769231,"1. ROUND OF 64"
"1837",2010,2010-03-18,"N","L","East Tennessee St.","ASun","Kentucky","SEC",4,17,0.235294117647059,"1. ROUND OF 64"
"1838",2010,2010-03-18,"N","W","Kentucky","SEC","East Tennessee St.","ASun",15,33,0.454545454545455,"1. ROUND OF 64"
"1839",2010,2010-03-18,"N","L","Montana","BSky","New Mexico","MWC",6,21,0.285714285714286,"1. ROUND OF 64"
"1840",2010,2010-03-18,"N","W","New Mexico","MWC","Montana","BSky",5,20,0.25,"1. ROUND OF 64"
"1841",2010,2010-03-18,"N","L","Robert Morris","NEC","Villanova","BE",5,20,0.25,"1. ROUND OF 64"
"1842",2010,2010-03-18,"N","W","Villanova","BE","Robert Morris","NEC",6,22,0.272727272727273,"1. ROUND OF 64"
"1843",2010,2010-03-18,"N","W","Murray St.","OVC","Vanderbilt","SEC",7,15,0.466666666666667,"1. ROUND OF 64"
"1844",2010,2010-03-18,"N","L","Vanderbilt","SEC","Murray St.","OVC",4,12,0.333333333333333,"1. ROUND OF 64"
"1845",2010,2010-03-18,"N","L","Sam Houston St.","Slnd","Baylor","B12",6,31,0.193548387096774,"1. ROUND OF 64"
"1846",2010,2010-03-18,"N","W","Baylor","B12","Sam Houston St.","Slnd",5,20,0.25,"1. ROUND OF 64"
"1847",2010,2010-03-18,"N","W","Wake Forest","ACC","Texas","B12",6,18,0.333333333333333,"1. ROUND OF 64"
"1848",2010,2010-03-18,"N","L","Texas","B12","Wake Forest","ACC",8,24,0.333333333333333,"1. ROUND OF 64"
"1849",2010,2010-03-18,"N","L","Florida","SEC","BYU","MWC",10,32,0.3125,"1. ROUND OF 64"
"1850",2010,2010-03-18,"N","W","BYU","MWC","Florida","SEC",10,23,0.434782608695652,"1. ROUND OF 64"
"1851",2010,2010-03-18,"N","W","Saint Mary's","WCC","Richmond","A10",8,19,0.421052631578947,"1. ROUND OF 64"
"1852",2010,2010-03-18,"N","L","Richmond","A10","Saint Mary's","WCC",10,21,0.476190476190476,"1. ROUND OF 64"
"1853",2010,2010-03-18,"N","W","Washington","P10","Marquette","BE",9,14,0.642857142857143,"1. ROUND OF 64"
"1854",2010,2010-03-18,"N","L","Marquette","BE","Washington","P10",12,19,0.631578947368421,"1. ROUND OF 64"
"1855",2010,2010-03-18,"N","L","UTEP","CUSA","Butler","Horz",4,18,0.222222222222222,"1. ROUND OF 64"
"1856",2010,2010-03-18,"N","W","Butler","Horz","UTEP","CUSA",13,31,0.419354838709677,"1. ROUND OF 64"
"1857",2010,2010-03-18,"N","L","Lehigh","Pat","Kansas","B12",7,19,0.368421052631579,"1. ROUND OF 64"
"1858",2010,2010-03-18,"N","W","Kansas","B12","Lehigh","Pat",9,21,0.428571428571429,"1. ROUND OF 64"
"1859",2010,2010-03-18,"N","L","North Texas","SB","Kansas St.","B12",5,19,0.263157894736842,"1. ROUND OF 64"
"1860",2010,2010-03-18,"N","W","Kansas St.","B12","North Texas","SB",7,18,0.388888888888889,"1. ROUND OF 64"
"1861",2010,2010-03-18,"N","W","Northern Iowa","MVC","UNLV","MWC",9,19,0.473684210526316,"1. ROUND OF 64"
"1862",2010,2010-03-18,"N","L","UNLV","MWC","Northern Iowa","MVC",9,22,0.409090909090909,"1. ROUND OF 64"
"1863",2010,2010-03-18,"N","L","San Diego St.","MWC","Tennessee","SEC",3,18,0.166666666666667,"1. ROUND OF 64"
"1864",2010,2010-03-18,"N","W","Tennessee","SEC","San Diego St.","MWC",8,17,0.470588235294118,"1. ROUND OF 64"
"1865",2010,2010-03-16,"N","L","Winthrop","BSth","Arkansas Pine Bluff","SWAC",2,21,0.0952380952380952,"0. FIRST FOUR"
"1866",2010,2010-03-16,"N","W","Arkansas Pine Bluff","SWAC","Winthrop","BSth",6,16,0.375,"0. FIRST FOUR"
"1867",2009,2009-04-06,"N","L","Michigan St.","B10","North Carolina","ACC",7,23,0.304347826086957,"6. CHAMPIONSHIP"
"1868",2009,2009-04-06,"N","W","North Carolina","ACC","Michigan St.","B10",5,12,0.416666666666667,"6. CHAMPIONSHIP"
"1869",2009,2009-04-04,"N","W","Michigan St.","B10","Connecticut","BE",6,19,0.31578947368421,"5. FINAL FOUR"
"1870",2009,2009-04-04,"N","L","Connecticut","BE","Michigan St.","B10",2,6,0.333333333333333,"5. FINAL FOUR"
"1871",2009,2009-04-04,"N","L","Villanova","BE","North Carolina","ACC",5,27,0.185185185185185,"5. FINAL FOUR"
"1872",2009,2009-04-04,"N","W","North Carolina","ACC","Villanova","BE",11,22,0.5,"5. FINAL FOUR"
"1873",2009,2009-03-29,"N","L","Oklahoma","B12","North Carolina","ACC",2,19,0.105263157894737,"4. ELITE EIGHT"
"1874",2009,2009-03-29,"N","W","North Carolina","ACC","Oklahoma","B12",5,14,0.357142857142857,"4. ELITE EIGHT"
"1875",2009,2009-03-29,"N","W","Michigan St.","B10","Louisville","BE",8,16,0.5,"4. ELITE EIGHT"
"1876",2009,2009-03-29,"N","L","Louisville","BE","Michigan St.","B10",6,16,0.375,"4. ELITE EIGHT"
"1877",2009,2009-03-28,"N","L","Missouri","B12","Connecticut","BE",5,18,0.277777777777778,"4. ELITE EIGHT"
"1878",2009,2009-03-28,"N","W","Connecticut","BE","Missouri","B12",2,12,0.166666666666667,"4. ELITE EIGHT"
"1879",2009,2009-03-28,"N","W","Villanova","BE","Pittsburgh","BE",6,20,0.3,"4. ELITE EIGHT"
"1880",2009,2009-03-28,"N","L","Pittsburgh","BE","Villanova","BE",5,18,0.277777777777778,"4. ELITE EIGHT"
"1881",2009,2009-03-27,"N","L","Gonzaga","WCC","North Carolina","ACC",7,23,0.304347826086957,"3. SWEET SIXTEEN"
"1882",2009,2009-03-27,"N","W","North Carolina","ACC","Gonzaga","WCC",11,19,0.578947368421053,"3. SWEET SIXTEEN"
"1883",2009,2009-03-27,"N","L","Syracuse","BE","Oklahoma","B12",7,24,0.291666666666667,"3. SWEET SIXTEEN"
"1884",2009,2009-03-27,"N","W","Oklahoma","B12","Syracuse","BE",9,21,0.428571428571429,"3. SWEET SIXTEEN"
"1885",2009,2009-03-27,"N","L","Arizona","P10","Louisville","BE",7,24,0.291666666666667,"3. SWEET SIXTEEN"
"1886",2009,2009-03-27,"N","W","Louisville","BE","Arizona","P10",14,29,0.482758620689655,"3. SWEET SIXTEEN"
"1887",2009,2009-03-27,"N","L","Kansas","B12","Michigan St.","B10",3,12,0.25,"3. SWEET SIXTEEN"
"1888",2009,2009-03-27,"N","W","Michigan St.","B10","Kansas","B12",5,15,0.333333333333333,"3. SWEET SIXTEEN"
"1889",2009,2009-03-26,"N","L","Purdue","B10","Connecticut","BE",6,23,0.260869565217391,"3. SWEET SIXTEEN"
"1890",2009,2009-03-26,"N","W","Connecticut","BE","Purdue","B10",3,8,0.375,"3. SWEET SIXTEEN"
"1891",2009,2009-03-26,"N","W","Missouri","B12","Memphis","CUSA",6,16,0.375,"3. SWEET SIXTEEN"
"1892",2009,2009-03-26,"N","L","Memphis","CUSA","Missouri","B12",3,15,0.2,"3. SWEET SIXTEEN"
"1893",2009,2009-03-26,"N","L","Xavier","A10","Pittsburgh","BE",5,23,0.217391304347826,"3. SWEET SIXTEEN"
"1894",2009,2009-03-26,"N","W","Pittsburgh","BE","Xavier","A10",4,15,0.266666666666667,"3. SWEET SIXTEEN"
"1895",2009,2009-03-26,"N","W","Villanova","BE","Duke","ACC",4,18,0.222222222222222,"3. SWEET SIXTEEN"
"1896",2009,2009-03-26,"N","L","Duke","ACC","Villanova","BE",5,27,0.185185185185185,"3. SWEET SIXTEEN"
"1897",2009,2009-03-22,"N","L","Marquette","BE","Missouri","B12",5,14,0.357142857142857,"2. ROUND OF 32"
"1898",2009,2009-03-22,"N","W","Missouri","B12","Marquette","BE",7,22,0.318181818181818,"2. ROUND OF 32"
"1899",2009,2009-03-22,"N","L","Oklahoma St.","B12","Pittsburgh","BE",12,28,0.428571428571429,"2. ROUND OF 32"
"1900",2009,2009-03-22,"N","W","Pittsburgh","BE","Oklahoma St.","B12",11,28,0.392857142857143,"2. ROUND OF 32"
"1901",2009,2009-03-22,"N","L","Wisconsin","B10","Xavier","A10",3,20,0.15,"2. ROUND OF 32"
"1902",2009,2009-03-22,"N","W","Xavier","A10","Wisconsin","B10",6,14,0.428571428571429,"2. ROUND OF 32"
"1903",2009,2009-03-22,"N","L","Arizona St.","P10","Syracuse","BE",13,35,0.371428571428571,"2. ROUND OF 32"
"1904",2009,2009-03-22,"N","W","Syracuse","BE","Arizona St.","P10",9,20,0.45,"2. ROUND OF 32"
"1905",2009,2009-03-22,"N","L","Siena","MAAC","Louisville","BE",7,24,0.291666666666667,"2. ROUND OF 32"
"1906",2009,2009-03-22,"N","W","Louisville","BE","Siena","MAAC",9,20,0.45,"2. ROUND OF 32"
"1907",2009,2009-03-22,"N","L","Cleveland St.","Horz","Arizona","P10",3,23,0.130434782608696,"2. ROUND OF 32"
"1908",2009,2009-03-22,"N","W","Arizona","P10","Cleveland St.","Horz",3,11,0.272727272727273,"2. ROUND OF 32"
"1909",2009,2009-03-22,"N","L","Dayton","A10","Kansas","B12",4,19,0.210526315789474,"2. ROUND OF 32"
"1910",2009,2009-03-22,"N","W","Kansas","B12","Dayton","A10",3,16,0.1875,"2. ROUND OF 32"
"1911",2009,2009-03-22,"N","L","USC","P10","Michigan St.","B10",1,10,0.1,"2. ROUND OF 32"
"1912",2009,2009-03-22,"N","W","Michigan St.","B10","USC","P10",6,13,0.461538461538462,"2. ROUND OF 32"
"1913",2009,2009-03-21,"N","L","Texas A&M","B12","Connecticut","BE",3,15,0.2,"2. ROUND OF 32"
"1914",2009,2009-03-21,"N","W","Connecticut","BE","Texas A&M","B12",5,10,0.5,"2. ROUND OF 32"
"1915",2009,2009-03-21,"N","W","Purdue","B10","Washington","P10",7,16,0.4375,"2. ROUND OF 32"
"1916",2009,2009-03-21,"N","L","Washington","P10","Purdue","B10",4,12,0.333333333333333,"2. ROUND OF 32"
"1917",2009,2009-03-21,"N","L","Maryland","ACC","Memphis","CUSA",5,14,0.357142857142857,"2. ROUND OF 32"
"1918",2009,2009-03-21,"N","W","Memphis","CUSA","Maryland","ACC",10,19,0.526315789473684,"2. ROUND OF 32"
"1919",2009,2009-03-21,"N","L","UCLA","P10","Villanova","BE",9,24,0.375,"2. ROUND OF 32"
"1920",2009,2009-03-21,"N","W","Villanova","BE","UCLA","P10",8,25,0.32,"2. ROUND OF 32"
"1921",2009,2009-03-21,"N","L","Texas","B12","Duke","ACC",3,12,0.25,"2. ROUND OF 32"
"1922",2009,2009-03-21,"N","W","Duke","ACC","Texas","B12",7,14,0.5,"2. ROUND OF 32"
"1923",2009,2009-03-21,"N","L","LSU","SEC","North Carolina","ACC",9,22,0.409090909090909,"2. ROUND OF 32"
"1924",2009,2009-03-21,"N","W","North Carolina","ACC","LSU","SEC",6,13,0.461538461538462,"2. ROUND OF 32"
"1925",2009,2009-03-21,"N","L","Western Kentucky","SB","Gonzaga","WCC",12,25,0.48,"2. ROUND OF 32"
"1926",2009,2009-03-21,"N","W","Gonzaga","WCC","Western Kentucky","SB",9,21,0.428571428571429,"2. ROUND OF 32"
"1927",2009,2009-03-21,"N","L","Michigan","B10","Oklahoma","B12",10,27,0.37037037037037,"2. ROUND OF 32"
"1928",2009,2009-03-21,"N","W","Oklahoma","B12","Michigan","B10",6,19,0.31578947368421,"2. ROUND OF 32"
"1929",2009,2009-03-20,"N","L","Utah St.","WAC","Marquette","BE",7,23,0.304347826086957,"1. ROUND OF 64"
"1930",2009,2009-03-20,"N","W","Marquette","BE","Utah St.","WAC",5,19,0.263157894736842,"1. ROUND OF 64"
"1931",2009,2009-03-20,"N","L","Cornell","Ivy","Missouri","B12",6,21,0.285714285714286,"1. ROUND OF 64"
"1932",2009,2009-03-20,"N","W","Missouri","B12","Cornell","Ivy",5,20,0.25,"1. ROUND OF 64"
"1933",2009,2009-03-20,"N","L","East Tennessee St.","ASun","Pittsburgh","BE",4,22,0.181818181818182,"1. ROUND OF 64"
"1934",2009,2009-03-20,"N","W","Pittsburgh","BE","East Tennessee St.","ASun",7,19,0.368421052631579,"1. ROUND OF 64"
"1935",2009,2009-03-20,"N","L","Tennessee","SEC","Oklahoma St.","B12",11,33,0.333333333333333,"1. ROUND OF 64"
"1936",2009,2009-03-20,"N","W","Oklahoma St.","B12","Tennessee","SEC",7,21,0.333333333333333,"1. ROUND OF 64"
"1937",2009,2009-03-20,"N","W","Wisconsin","B10","Florida St.","ACC",9,27,0.333333333333333,"1. ROUND OF 64"
"1938",2009,2009-03-20,"N","L","Florida St.","ACC","Wisconsin","B10",4,13,0.307692307692308,"1. ROUND OF 64"
"1939",2009,2009-03-20,"N","L","Portland St.","BSky","Xavier","A10",8,21,0.380952380952381,"1. ROUND OF 64"
